case_id,activity,timestamp,event_type,arrival_timestamp
case_6.19,c,211.744203,end,237.261123
case_8,s,236.769909,start,236.769909
case_7.39,m,221.334386,end,237.543011
case_15,m,217.172926,end,237.788064
case_14,i,236.847697,start,237.870696
case_7.39,p,209.577327,end,238.002930
case_6.19,m,227.543204,start,238.085967
case_15.fractal_15,m,226.763010,start,238.130315
case_7.28,o,216.898263,end,238.237646
case_7.20,p,212.444078,start,238.676117
case_6.36.fractal_16,q,211.474521,start,239.136762
case_6.36.fractal_16,m,230.867834,end,239.498217
case_7.fractal_17,p,237.819627,end,239.998860
case_15.fractal_15,a,226.763010,end,240.757260
case_1,b,228.526812,end,240.782270
case_29,m,228.138273,end,240.875877
case_15.34.fractal_18,m,240.517511,start,240.517511
case_15.34.fractal_18,p,240.517511,end,240.878367
case_7.40,m,234.938547,start,241.430824
case_5.22,i,214.652279,end,242.029914
case_7.20,q,235.533409,start,242.047391
case_7.20,q,222.387494,start,242.423515
case_5.22,b,214.652279,start,242.626320
case_14.42,h,222.523929,start,242.765914
case_7.39,d,242.458492,start,242.458492
case_8.41,s,231.691422,start,242.791700
case_7.40.fractal_20,p,241.094540,end,243.329307
case_7.fractal_17,m,230.287876,end,243.473620
case_7.40.fractal_20,q,243.592522,start,243.592522
case_5.22,i,243.442636,end,243.683501
case_23,d,227.314541,start,243.737539
case_8.41,y,243.777834,end,243.777834
case_8.41.fractal_22,d,243.777834,start,243.777834
case_14,q,222.523929,end,243.874578
case_7.20,q,225.684887,end,243.876441
case_15.34,q,229.011730,start,244.296938
case_15.34,m,244.399308,end,244.399308
case_14.42,h,227.179611,end,244.501442
case_7.40,q,220.850786,start,244.736500
case_14.42,g,227.179611,start,244.757243
case_6.19,a,218.216542,start,245.069850
case_15.34.fractal_18,p,237.111609,start,245.416548
case_8.45,m,245.870913,start,245.870913
case_14.42,o,246.052382,end,246.052382
case_1,i,232.855345,start,246.181977
case_6.36,o,218.172647,end,246.678791
case_7.40.fractal_20,m,243.592522,end,246.721807
case_7.20.fractal_21,b,247.416234,end,247.416234
case_7.20.fractal_21,i,247.416234,start,247.416234
case_8.45,c,247.440216,start,247.440216
case_8.41,d,238.982676,end,247.756789
case_29,q,228.138273,start,248.240622
case_1.44,k,230.987285,start,248.738021
case_7.fractal_17,p,230.491423,start,249.239519
case_7.20,q,249.362298,end,249.362298
case_7.20,p,249.362298,start,249.362298
case_8.41.fractal_22,d,249.686216,end,249.686216
case_8.41,d,222.288629,start,249.743784
case_7.40,p,232.870570,start,249.867032
case_15.34,q,229.835548,end,249.913519
case_7.40,m,250.020153,end,250.020153
case_14.42,k,228.977365,start,250.323464
case_7.20,m,250.089878,end,250.376987
case_6.19,m,236.133443,end,251.223626
case_9,i,233.069617,end,251.355622
case_15.34,q,244.399308,start,251.978014
case_8,m,236.769909,end,252.290232
case_7.20,p,250.065375,end,252.405576
case_7.20,q,252.665946,end,252.665946
case_7.40.fractal_20,p,236.573527,start,253.624311
case_46,c,77.977114,start,90.706226
case_46,c,88.582534,end,88.582534
case_46,o,88.582534,start,109.566804
case_46,o,164.864310,end,191.839891
case_46.fractal_23,c,164.864310,start,170.719734
case_46,c,164.864310,start,164.864310
case_46.fractal_23,c,173.609442,end,199.451102
case_46.fractal_23,o,173.609442,start,173.609442
case_1.44,k,237.595985,end,253.859499
case_8.41.fractal_22,c,249.686216,start,254.018145
case_14.42,k,234.007314,end,255.056984
case_1.fractal_19,a,232.855345,start,255.079804
case_7.40.fractal_20,m,241.094540,start,255.499690
case_7,c,236.680836,end,255.649667
case_8.45,a,245.870913,end,256.410736
case_7.39.fractal_24,p,254.370337,start,254.370337
case_7.39,a,254.370337,start,254.370337
case_7.fractal_17,q,230.287876,start,256.461179
case_29.fractal_25,a,254.827849,start,254.827849
case_14.42,o,240.529028,start,256.962259
case_8.41.fractal_22,s,253.983583,end,257.445165
case_7.fractal_17,q,230.491423,end,257.460975
case_1,b,232.855345,end,257.835850
case_7.20,s,255.313176,start,255.313176
case_7.40,o,255.423948,end,255.423948
case_7.40,c,255.423948,start,255.423948
case_7.40.fractal_20,q,253.503927,end,258.011442
case_6.19,a,227.543204,end,258.121676
case_6.36,m,234.141025,start,258.310384
case_14.42,g,228.977365,end,258.550205
case_23,c,235.098551,end,259.195819
case_15.34.fractal_18,m,236.563491,end,259.258146
case_8.41,c,231.691422,end,259.364988
case_14.43,m,256.890376,end,256.890376
case_14.43,i,256.890376,start,256.890376
case_15.34,m,240.610310,start,259.529510
case_14,m,236.847697,end,259.784728
case_8.41.fractal_22,d,257.543593,end,258.882961
case_46.fractal_23,o,236.510703,end,259.860404
case_15.34.fractal_18,m,235.794569,start,260.224711
case_1,b,230.987285,start,260.278351
case_8.41.fractal_22,s,251.531292,start,260.762207
case_5.22,b,260.554653,start,260.554653
case_7.20.fractal_21,b,235.533409,start,260.764997
case_8.41,c,243.777834,start,260.783026
case_14.42,g,246.052382,start,260.865295
case_8.41,s,234.665371,end,260.934939
case_1.44,k,260.996941,end,260.996941
case_1.44,g,237.595985,start,261.532597
case_7.39,q,261.728683,start,261.728683
case_7.20,q,250.089878,start,261.734493
case_48,a,84.728086,start,109.254886
case_48,a,87.529891,end,91.121354
case_48,m,87.529891,start,103.801624
case_48,m,110.707770,end,135.989528
case_48,q,110.707770,start,110.707770
case_48,q,125.831147,end,138.549095
case_48,p,125.831147,start,148.861164
case_48,p,136.822840,end,136.822840
case_48,m,136.822840,start,136.822840
case_48,m,174.833717,end,174.833717
case_48,i,174.833717,start,174.833717
case_48,i,218.434372,end,238.488423
case_48,b,218.434372,start,243.462573
case_48,b,258.766653,end,258.766653
case_7.40,o,250.020153,start,261.973122
case_7.20,m,235.533409,end,262.142158
case_29,p,254.827849,start,262.160767
case_8.41,c,249.145723,end,262.170713
case_15.34,p,240.610310,end,262.229034
case_8,d,238.193197,start,262.640036
case_8.41.fractal_22,c,251.531292,end,262.719489
case_8.45,f,247.370546,start,262.895019
case_8,s,238.193197,end,263.381044
case_15.34.fractal_18,q,237.111609,end,263.456433
case_15.34.fractal_18,p,235.794569,end,263.591645
case_8.41.fractal_22,d,253.983583,start,263.644090
case_15.34.fractal_18,i,263.672399,end,263.672399
case_8.45,c,248.117937,end,263.920565
case_6.36,m,234.843157,end,263.983808
case_14,c,264.066953,start,264.066953
case_29,m,256.529176,start,264.244883
case_6,d,264.746305,end,264.931965
case_1.44,g,264.834807,end,264.834807
case_7.39,s,242.458492,end,265.035406
case_29,p,256.529176,end,265.207825
case_14.fractal_27,a,263.016658,start,265.443684
case_6,y,264.972982,end,264.972982
case_14,i,243.894340,end,265.510998
case_7.fractal_17,m,237.819627,start,265.599001
case_8.45,a,238.193197,start,265.692169
case_5.22,b,243.442636,start,265.695081
case_14.42,g,265.767215,end,265.767215
case_8.41,y,238.982676,start,266.622401
case_7.40.fractal_20,q,236.573527,end,266.993465
case_14.fractal_27,a,263.430379,end,267.080368
case_7.39,q,266.735553,end,267.444128
case_7.20.fractal_21,i,267.696450,end,267.696450
case_14.43,a,252.920147,start,267.808829
case_8.45,m,247.370546,end,267.842017
case_14.42,g,240.529028,end,268.190662
case_2.35,c,253.470164,end,268.311071
case_1.44,k,264.834807,start,268.396492
case_7.39.fractal_24,m,257.439469,start,269.549509
case_29.47,o,258.785790,start,269.560992
case_14.fractal_27,m,263.430379,start,269.805371
case_7.fractal_17,i,270.674085,start,270.674085
case_14,f,263.016658,start,270.842913
case_8,c,254.244867,start,270.902733
case_29.47,o,270.907172,end,270.907172
case_7.fractal_17,c,271.124071,start,271.124071
case_7.39,a,256.286325,end,271.212849
case_1.fractal_19,m,271.273482,start,271.273482
case_7.20.fractal_21,m,271.473496,start,271.473496
case_1.44,g,255.658058,end,271.889507
case_10,m,249.219927,end,272.041200
case_5.22,b,251.364428,end,272.061184
case_7.20,d,268.104852,start,272.252617
case_7.fractal_17,i,271.124071,end,272.572151
case_1.44,k,272.358684,start,272.358684
case_7.20,p,255.039609,end,273.077239
case_49,c,89.580670,start,94.295624
case_49,c,212.354199,end,236.554963
case_50,c,104.903171,start,104.903171
case_50,c,105.694760,end,113.027844
case_50.51,q,105.694760,start,136.158479
case_50,h,105.694760,start,114.516510
case_50,h,118.232951,end,142.998908
case_50,k,118.232951,start,136.979787
case_50.51,q,118.474462,end,147.697338
case_50.51,p,118.474462,start,118.474462
case_50,k,127.483312,end,127.483312
case_50,g,127.483312,start,127.483312
case_50.51,p,133.279919,end,153.921802
case_50.51.fractal_29,q,133.279919,start,141.999194
case_50.51,m,133.279919,start,151.577024
case_50.51.fractal_29,q,143.817945,end,147.719560
case_50.51.fractal_29,p,143.817945,start,143.817945
case_50.51,m,147.515683,end,175.801569
case_50.51,s,147.515683,start,176.437279
case_50.51.fractal_29,p,156.026391,end,165.898803
case_50.51,s,157.950797,end,179.781896
case_50.51,y,157.950797,start,160.641490
case_50.51,y,160.683989,end,160.683989
case_50.51,d,160.683989,start,188.202254
case_50.51,d,170.105778,end,198.100426
case_50.51,a,170.105778,start,170.105778
case_50.51,a,171.740244,end,171.740244
case_50.51,m,171.740244,start,172.408554
case_50,g,173.978412,end,173.978412
case_50,k,173.978412,start,173.978412
case_50.51,m,180.914315,end,181.436729
case_50,k,201.703949,end,201.703949
case_50.52,y,201.703949,start,201.703949
case_50,g,201.703949,start,216.330247
case_50.52,y,201.713949,end,205.528696
case_50.52,a,201.713949,start,211.519743
case_50.52,a,203.792973,end,203.792973
case_50.52,m,203.792973,start,203.792973
case_50.52,m,205.661337,end,205.661337
case_50,g,233.977495,end,233.977495
case_50,k,233.977495,start,250.272162
case_14,c,243.894340,start,273.334919
case_50,o,265.547782,start,265.547782
case_14.43,m,253.257500,start,273.335850
case_7.20,d,268.895453,end,273.614802
case_5.22,i,251.364428,start,274.240416
case_15.fractal_15,m,273.113494,end,273.113494
case_30,b,263.659564,end,274.250161
case_23,i,273.143790,end,273.143790
case_5.22,b,266.405701,end,274.491372
case_7.20,p,252.665946,start,274.810509
case_7.39,p,266.735553,start,274.888202
case_1.44,h,271.848986,start,275.085473
case_7.39,m,274.055541,start,274.055541
case_1.44,g,260.996941,start,275.618930
case_7.39.fractal_24,s,267.134233,start,276.086394
case_1.fractal_19,a,271.273482,end,276.195527
case_53,a,105.008246,start,123.241802
case_53,a,120.034501,end,120.034501
case_53,m,120.034501,start,131.200659
case_53,m,122.694326,end,122.694326
case_53,i,122.694326,start,122.694326
case_53,i,125.741236,end,136.389774
case_53,b,125.741236,start,125.741236
case_53,b,139.496332,end,139.496332
case_53,i,139.496332,start,139.496332
case_53,i,181.302856,end,181.302856
case_53,a,181.302856,start,186.540150
case_53,a,220.572126,end,224.081312
case_53,m,220.572126,start,220.572126
case_9,c,275.049849,end,275.049849
case_9,s,275.049849,start,275.049849
case_8.45,f,247.440216,end,276.264171
case_1.44,g,275.461561,start,275.461561
case_1,i,274.113544,end,276.533863
case_14.43,d,252.920147,end,276.708764
case_7.20.fractal_21,a,267.696450,start,276.757735
case_23,b,273.143790,start,276.935349
case_7.39,m,261.728683,end,277.005914
case_1,a,274.113544,start,277.397547
case_7.20,a,277.407136,end,277.407136
case_7.20.fractal_30,q,277.407136,start,277.407136
case_7.20,m,277.407136,start,277.407136
case_29,q,254.827849,end,277.685375
case_7.20,m,250.065375,start,277.898516
case_1.44,k,255.658058,start,278.020696
case_30,i,278.101068,end,278.101068
case_48,i,258.766653,start,278.142966
case_15.34,p,278.317048,start,278.317048
case_8.41.fractal_22,y,257.543593,start,278.460323
case_15.34,p,278.471157,end,278.471157
case_7.40,c,262.687564,end,278.656920
case_1,m,277.951479,start,278.700404
case_15.34.fractal_18,i,262.769464,start,278.957505
case_29.47,h,273.524542,start,279.217647
case_29.47,k,256.529176,start,279.258555
case_48,b,264.877108,start,279.310842
case_7.39,d,254.370337,end,279.342693
case_7.39.fractal_26,a,263.308589,end,279.795371
case_30,i,263.659564,start,280.141721
case_7.39,m,256.286325,start,280.712849
case_7.20,a,268.895453,start,280.739019
case_14.43,a,253.257500,end,280.943675
case_7.39,p,274.055541,end,281.100879
case_15.34.fractal_18,a,278.803507,end,281.111971
case_15.34,q,278.317048,end,281.406132
case_48,i,264.877108,end,281.783236
case_15.34.fractal_18,m,262.769464,end,281.801839
case_15.34.fractal_18,m,283.133729,end,283.133729
case_15.34.fractal_18,q,283.133729,start,283.133729
case_7.20,m,255.313176,end,283.512805
case_8.41.fractal_22,y,261.497637,end,283.612251
case_14,f,264.066953,end,283.945619
case_8,d,254.244867,end,284.228289
case_7.39.fractal_26,m,263.308589,start,284.362115
case_29,m,261.436976,end,284.485849
case_7.39.fractal_24,d,284.552979,start,284.552979
case_7.20,m,255.039609,start,284.713284
case_6,y,264.746305,start,285.053288
case_8,c,272.412771,end,285.081841
case_1.44,k,275.461561,end,285.089914
case_15.34.fractal_18,q,283.813041,end,285.635188
case_14.42,k,281.073148,end,285.761698
case_7.39,s,285.914297,end,285.914297
case_15.34,m,278.471157,start,286.637070
case_29.47,k,258.785790,end,287.166370
case_14.43,b,279.666030,start,287.283153
case_7.39.fractal_24,p,257.439469,end,288.005322
case_7.20,s,268.104852,end,288.359193
case_15.34.fractal_18,m,278.803507,start,288.763446
case_7.20.fractal_30,q,288.810313,end,288.810313
case_30.54,m,288.913815,end,288.913815
case_7.20.fractal_21,a,271.473496,end,288.996134
case_50,m,289.093600,start,289.093600
case_7.20.fractal_30,m,289.410268,end,289.410268
case_7.20.fractal_30,q,289.410268,start,289.410268
case_15.34,c,285.103661,start,289.431318
case_30.54,a,278.101068,start,289.520966
case_7.fractal_17,m,270.674085,end,289.533867
case_14,c,263.016658,end,289.862363
case_14.42,k,276.230838,start,289.966510
case_7.39.fractal_24,s,284.552979,end,290.311946
case_7.39.fractal_26,a,261.728683,start,290.515742
case_5.22,i,260.554653,end,290.665294
case_30.55,s,284.818790,end,290.679818
case_1.44,k,271.848986,end,290.717797
case_6,a,264.972982,start,290.919729
case_2,c,274.213518,end,291.072820
case_15.fractal_15,q,273.113494,start,291.136524
case_14.43,i,284.635311,start,291.404199
case_7.39,s,283.473686,start,291.513699
case_7.20.fractal_30,p,291.534471,start,291.534471
case_50.56,f,291.968808,end,291.968808
case_14.43,b,292.069921,end,292.069921
case_14.42,h,265.767215,start,292.239741
case_15.34.fractal_18,a,263.672399,start,292.328421
case_1.44,h,272.358684,end,292.356715
case_50,k,265.547782,end,292.372467
case_7.39,m,283.473686,end,292.428880
case_7.20,p,292.432703,end,292.432703
case_30,c,279.680693,end,293.196182
case_7.20.fractal_21,q,272.011240,start,293.741244
case_14.42,k,293.208184,start,293.912533
case_7.39.fractal_24,m,267.134233,end,294.077757
case_7.39,c,293.982452,end,293.982452
case_7.39,i,293.982452,start,293.982452
case_7.39.fractal_24,d,294.375379,end,294.375379
case_7.20.fractal_21,q,294.456005,end,294.456005
case_7.20.fractal_21,p,294.456005,start,294.456005
case_48,b,275.521748,end,294.694340
case_50,o,271.280752,end,294.723152
case_1.fractal_19,m,291.137327,end,294.774954
case_50.56,m,294.973117,start,294.973117
case_15.34,m,281.423953,end,295.001090
case_30,i,279.680693,start,295.891061
case_1.44,g,295.465265,end,295.941518
case_50,a,289.093600,end,295.946323
case_15.34,c,296.040255,end,296.040255
case_5.22,i,266.405701,start,296.126217
case_7.39.fractal_26,m,267.796309,end,296.135791
case_14.43,i,296.190412,end,296.190412
case_7.20.fractal_30,m,289.390063,start,296.344398
case_5.22,a,290.504065,start,296.649925
case_14.43.fractal_31,d,288.175263,start,296.769611
case_15.fractal_15,p,296.535114,start,296.535114
case_29.47,k,270.907172,start,296.985411
case_8.fractal_28,q,296.594563,start,296.594563
case_14.42,h,292.935076,start,297.082424
case_50.56,q,296.657870,start,296.657870
case_50.56,a,294.973117,end,297.501270
case_14.43,i,279.666030,end,298.119381
case_7.20,p,291.072762,start,298.380979
case_1.44,c,297.763300,start,297.763300
case_30.54,f,293.115391,end,298.446843
case_30,c,278.101068,start,298.523315
case_30.55,y,298.034406,end,298.034406
case_30.55,c,298.034406,start,298.034406
case_15.34,f,281.423953,start,298.759654
case_7.20,q,291.072762,end,298.783012
case_7.20,q,283.293163,start,298.908711
case_14.43,b,284.635311,end,298.953919
case_1.fractal_19,i,291.137327,start,299.451816
case_1.44,o,297.799501,start,299.558971
case_8.fractal_28,a,272.412771,start,299.586308
case_29.47,k,273.524542,end,299.621002
case_15.34,a,299.111662,end,299.897895
case_8.fractal_28,m,295.497976,start,300.237327
case_14.42,o,287.556212,start,300.361010
case_7.39,a,300.417689,start,300.417689
case_1.44,c,297.799501,end,300.730871
case_14.43,m,300.589897,start,300.589897
case_1,a,277.951479,end,300.933896
case_7.20.fractal_30,m,293.717352,end,300.951876
case_50,a,271.280752,start,301.230691
case_7.20,m,283.293163,end,301.241853
case_53,q,300.732338,start,301.200031
